A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,label
-0.115649741,-0.592227807,-0.813155445,-0.335776001,0.234024321,0.291172778,-0.097426994,-0.032262645,-0.358243828,0.161736311,0
-0.088949559,-0.623864186,-0.838060685,-0.299780859,0.110979205,0.229990066,-0.091291298,0.043702929,-0.266289494,0.199865864,0
-0.203354235,0.191458011,-1.147574705,-0.181023791,0.110693082,0.146071282,-0.02006527,-0.090412585,-0.015396359,-0.157431635,0
-0.119812669,-0.636771992,-0.780556474,-0.265694566,0.129003478,0.17801454,-0.106917967,0.048209441,-0.30088959,0.169990887,0
-0.096164981,-0.70368793,-0.78338076,-0.273923741,0.114582675,0.109384429,-0.149558802,-0.018035899,-0.303638478,0.056080008,0
-0.110525973,-0.768336386,-0.724729593,-0.239479624,0.109707035,-0.03451232,-0.184045824,-0.003750054,-0.317066962,-0.023312434,0
-0.069722177,-0.642046424,-0.865550843,-0.324418253,0.094700503,0.285631946,-0.09309598,0.026723273,-0.262042493,0.146738287,0
-0.092136174,-0.618569365,-0.832847156,-0.292671134,0.12102458,0.228075845,-0.109713676,0.007137502,-0.274882854,0.193797155,0
-0.093252597,-0.615295348,-0.829526377,-0.320778075,0.157312689,0.318008791,-0.078781546,0.075995372,-0.219546148,0.177580232,0
-0.118894982,-0.590356274,-0.776393463,-0.280838256,0.179677963,0.342453304,-0.08202588,0.035116073,-0.202576368,0.186678068,0
-0.11376465,-0.223722177,-1.041126823,-0.359468363,0.261196886,0.276890052,-0.057019881,-0.056727227,-0.117955104,-0.043758993,0
-0.579597606,-0.396116813,0.011579323,0.213535619,0.613826977,0.482716792,0.018745578,0.022825204,-0.120670323,0.229342699,0
-0.790321535,0.589131609,-0.156361755,0.132992756,0.243877991,0.033873227,0.115877908,0.206650781,0.142362524,0.095736941,0
-0.271846285,-0.506651984,-0.429284197,-0.410860989,0.18314491,0.239582268,0.063738481,0.258903105,-0.015308734,0.253959817,0
-0.334064124,-0.064348693,-0.589935078,-0.329455653,0.247571281,0.363438654,0.112158958,0.109930634,0.131067265,0.081765538,0
-0.204913993,-0.588917351,-0.568606031,0.043759644,-0.207509397,0.406937528,-0.048442893,0.056297102,-0.060663432,0.228421905,0
-0.327769388,-0.527737372,-0.321729928,-0.32081125,0.258136646,0.189528516,0.028001071,0.198121913,-0.030132881,0.184540085,0
-0.356688932,-0.465566629,-0.246444804,-0.554402614,-0.099261232,0.139483359,0.049398934,0.183925996,-0.061504051,0.191061778,0
-0.476162067,-0.684720484,-0.015539195,0.590704613,-0.229145992,0.063781067,-0.261434015,0.211065777,0.149854736,0.056703835,0
0.893135789,-0.29024522,0.384025365,0.892573428,-0.255153624,0.303702294,0.176317531,0.135786157,0.019753515,0.113149205,0
-1.067836029,-0.509076624,1.126913434,0.176784803,0.002491946,-0.092650827,-0.289613464,0.19683975,0.134067966,-0.253945631,0
-1.076049645,0.65561464,0.412224418,0.105741473,-0.049365604,0.460826762,0.157674241,-0.199340634,-0.036222954,-0.22670231,0
-1.077869539,0.652538267,0.423169061,0.110734342,-0.037321259,0.471692943,0.153542022,-0.226464918,-0.038107368,-0.247205183,0
-1.071251219,0.649822626,0.409138143,0.09776753,-0.049527277,0.477349669,0.161109513,-0.197113393,-0.021918322,-0.23378915,0
-1.121844326,0.761708586,0.396337707,0.265264448,-0.082295042,0.169165323,0.09738994,-0.108553223,-0.17620649,-0.012380568,0
-1.095377755,0.67694287,0.437490212,0.12816102,-0.044394748,0.446850861,0.141243428,-0.212439674,-0.061640175,-0.214220997,0
-1.135015697,0.871505552,0.291824928,0.446833867,-0.143770635,-0.046034531,0.051103817,0.030464903,-0.316753267,0.291065767,0
-0.960190538,-0.108711722,0.708040236,-0.029764469,-0.028822775,0.719362846,0.115547612,-0.085053698,-0.236884228,0.154965815,0
-1.084510409,0.668024756,0.425469372,0.113866845,-0.043631024,0.478381847,0.1452171,-0.212166751,-0.036597109,-0.220733165,0
-1.110355262,0.741899444,0.395441504,0.231700374,-0.076665627,0.184409234,0.094184875,-0.120990375,-0.143241594,-0.053267975,0
-0.922686493,-0.149304042,0.660525721,-0.039247981,0.006865319,0.666254102,0.11247306,-0.047632151,-0.195774782,0.134081627,0
-0.936345231,-0.146655846,0.680599888,-0.020999992,0.008607895,0.642396081,0.104867168,-0.046133311,-0.218152717,0.139138669,0
-1.090651784,0.875423621,0.207658603,0.380268461,-0.112873271,-0.057490277,0.072092188,0.102538016,-0.262442248,0.352462616,0
-0.926180517,-0.173031042,0.678111999,-0.025963506,0.003281826,0.594224797,0.095612372,-0.031355986,-0.190172861,0.121776865,0
-0.958813508,-0.102612514,0.69404636,0.008037098,0.023577024,0.719411002,0.092121617,-0.104959889,-0.25237153,0.171422289,0
-0.942710455,-0.172049591,0.702690763,-0.006467264,0.008524742,0.556630748,0.079353746,-0.035878285,-0.221858168,0.120854879,0
-1.101919348,0.777016467,0.335164181,0.27933432,-0.044895369,0.094399612,0.076024557,-0.055941626,-0.183687677,0.052851146,0
-1.101423361,0.850897699,0.248137926,0.393544014,-0.093540706,-0.029636545,0.05420074,0.046606973,-0.258755769,0.275346699,0
-0.94072041,-0.157246136,0.692612249,-0.00875714,0.012271174,0.600302136,0.090228598,-0.043353238,-0.223471225,0.13035112,0
-0.938850588,-0.130443805,0.673990602,-0.023879112,0.011721505,0.678323142,0.100449637,-0.054036306,-0.220653019,0.152441287,0
-0.942163862,-0.167831706,0.700428594,-0.01083089,0.006896802,0.582393984,0.088266568,-0.023358341,-0.216701094,0.119760404,0
-1.039342332,0.633089769,0.362704586,0.098116093,0.000430921,0.494740424,0.149981378,-0.166341183,0.027492985,-0.236734578,0
-1.034415233,0.62546419,0.358700636,0.0885724,-0.001069977,0.517419657,0.148686626,-0.17209776,0.04632814,-0.243518451,0
-0.929404192,-0.151763616,0.67099716,-0.028397189,0.00262172,0.627853704,0.08890182,-0.021669793,-0.186918091,0.146323407,0
-0.93717201,-0.19661174,0.709830291,-0.008581345,0.004518586,0.510240043,0.062713947,-0.02022566,-0.196138358,0.093804594,0
-0.929488756,-0.1450076,0.669363834,-0.028062326,0.004335161,0.657735473,0.09566385,-0.024413111,-0.184139762,0.146319593,0
-1.056855749,0.663953051,0.361745683,0.115311421,-0.015119457,0.353993574,0.120981222,-0.119787926,-0.030708086,-0.187012969,0
-1.091943401,0.898726347,0.176715449,0.453871638,-0.127158461,-0.088394884,0.038018765,0.13094389,-0.287038479,0.427267727,0
-0.926786493,-0.147428955,0.668107554,-0.031051844,0.006354262,0.66384911,0.090202961,-0.033233704,-0.173615348,0.138430127,0
-0.614997535,0.501144536,-0.368874483,-0.470486548,-0.290019659,-0.107221119,0.018502621,-0.119928339,-0.116464519,-0.227393302,0
-0.706500105,-0.318232452,0.320341959,-0.234733221,0.097757432,0.385609653,0.002720318,-0.110679598,-0.18166006,-0.000386577,0
-1.045672394,0.651852136,0.347871974,0.098822785,-0.021873388,0.367000286,0.123912449,-0.102693795,-0.001566296,-0.192203924,0
-1.052964418,0.655348858,0.360427666,0.107496803,-0.014423559,0.37364139,0.116920916,-0.125753571,-0.014482676,-0.200335791,0
-1.038716679,0.631991865,0.365275149,0.095321294,0.00179958,0.484443655,0.132220327,-0.176559999,0.039004786,-0.244171925,0
-0.648666616,0.483495886,-0.278243197,-0.44015921,-0.235808467,0.130861692,0.039516683,-0.223637862,-0.091724501,-0.320042079,0
-1.038971267,0.629759746,0.368594002,0.097886925,-0.001393446,0.476120617,0.132058301,-0.165110342,0.047203832,-0.246509483,0
-1.039400051,0.628734989,0.373502342,0.087397241,-0.002397627,0.50150928,0.129458491,-0.189027388,0.049578899,-0.257452482,0
-0.941681057,-0.120616617,0.683980257,-0.016965142,0.016043129,0.699784164,0.088897822,-0.048258156,-0.196946752,0.151116257,0
-1.038318308,0.633869871,0.361321753,0.093314055,0.000405992,0.438544908,0.114094773,-0.183403546,0.02903846,-0.245192647,0
-1.023963696,0.618682718,0.343715758,0.075737816,-0.007141456,0.469947296,0.132753116,-0.136465637,0.068890122,-0.247200738,0
-0.936242716,-0.149793182,0.685331422,-0.019918812,0.011442785,0.63618094,0.073041656,-0.02088262,-0.181328922,0.132284386,0
-0.93364673,-0.124803035,0.668574337,-0.027896384,0.017818126,0.698747537,0.084931841,-0.037321186,-0.188112212,0.14997091,0
-0.93724793,-0.135448749,0.685410856,-0.017979905,0.015291682,0.658448065,0.072213506,-0.049242854,-0.186385688,0.137353298,0
-1.046484271,0.643663925,0.36553182,0.102843361,-0.005076109,0.400508722,0.105754828,-0.151446452,0.016490392,-0.229591265,0
-0.941143939,-0.160863474,0.703304402,-0.004713658,0.012656875,0.596797959,0.063077024,-0.022479725,-0.182371192,0.120062228,0
-0.821161021,-0.313640819,0.540569969,-0.191742356,0.002642705,0.25921677,-0.026479569,-0.082211226,-0.214898462,-0.047904114,0
-1.047735508,0.637594747,0.377775081,0.104031149,0.007110288,0.488952249,0.11966707,-0.174129271,0.033976472,-0.247655765,0
-1.043974573,0.663330253,0.344244144,0.113392793,-0.016156061,0.308479893,0.096748409,-0.11149295,0.001169823,-0.179904013,0
-0.933164263,-0.145598425,0.682395516,-0.022287531,0.010390452,0.649365542,0.073600515,-0.024652183,-0.170428811,0.132514767,0
-1.02933941,0.616554672,0.362325312,0.084992417,0.013953353,0.51040333,0.117794132,-0.19706806,0.066301158,-0.27705642,0
-1.084355925,0.777385035,0.306374301,0.262036664,-0.055959311,0.02918975,0.038421445,-0.013195037,-0.137771627,0.06806364,0
-1.034131811,0.632102201,0.357133476,0.089957281,0.000924353,0.45464962,0.111838497,-0.169326283,0.048525715,-0.245853637,0
-1.050686775,0.633799444,0.389412459,0.101931667,0.010757488,0.525055449,0.11173778,-0.20197276,0.044744584,-0.263973317,0
-1.010488892,0.607764751,0.337765847,0.063440891,0.004660476,0.497998887,0.11476513,-0.195264983,0.100238426,-0.274353335,0
-1.017705356,0.612553392,0.345830328,0.070143161,0.009833574,0.500584473,0.110254712,-0.207278454,0.083297513,-0.275825976,0
-1.025099195,0.624286929,0.35358924,0.085047981,0.007894052,0.474651682,0.112582335,-0.19066346,0.068387889,-0.261123572,0
-1.02620964,0.635361484,0.342674204,0.095949203,-0.003110591,0.412326297,0.107385996,-0.15466036,0.059528037,-0.227355369,0
-0.780026177,-0.254847477,0.443656807,-0.258118506,-0.007312765,0.451768195,0.018280593,-0.090421481,-0.180412964,0.007539728,0
-0.801507316,-0.225445703,0.461035443,-0.241362817,0.005552206,0.498650532,0.020672217,-0.104273077,-0.206378405,0.031212674,0
-1.032423533,0.652358511,0.336942894,0.101634025,-0.018034906,0.320808438,0.093736997,-0.114375669,0.036185449,-0.193733285,0
-1.041553598,0.640102808,0.369734212,0.111101147,0.005668832,0.428541651,0.097936135,-0.176438374,0.045430649,-0.241417089,0
-0.815828238,-0.39051874,0.569364119,-0.180111335,-0.005577148,0.082750085,-0.060654437,-0.037303741,-0.204073332,-0.121365528,0
-1.037293084,0.644688524,0.358667542,0.09520813,0.003198714,0.456311092,0.108341477,-0.172238321,0.043073432,-0.231368207,0
-1.034993349,0.644567328,0.346764466,0.098963215,-0.013481125,0.342545234,0.09659477,-0.118579726,0.035061386,-0.216792899,0
-0.926338778,-0.133540867,0.664239033,-0.040214714,0.004202727,0.67179978,0.076172361,-0.004305947,-0.157661566,0.149660839,0
-0.913720677,-0.169563266,0.662619042,-0.047777353,0.005224365,0.607968428,0.062549084,-0.002841532,-0.138366309,0.112042485,0
-0.906647281,-0.167458723,0.648023637,-0.053332444,0.010945561,0.623901983,0.066380673,-0.0067036,-0.136360246,0.113031816,0
-0.915461476,-0.167629452,0.658965518,-0.046701159,0.001243531,0.590302823,0.064559644,0.019019364,-0.149714271,0.127005379,0
-0.889661679,-0.162856518,0.61563313,-0.082904182,-0.006704865,0.658722979,0.087970861,0.034634477,-0.101933329,0.133920814,0
-0.919152743,-0.182641141,0.676797961,-0.03286317,0.008144266,0.555504225,0.04780446,0.003255191,-0.14545416,0.105749083,0
-0.933158773,-0.187033206,0.702055757,-0.014877496,0.011137717,0.533826076,0.041997969,0.005342834,-0.166510852,0.093434983,0
-0.925349767,-0.192671229,0.690403104,-0.028863176,0.003500614,0.530710565,0.044469961,0.021568223,-0.149804101,0.095256975,0
-0.912995223,-0.161200996,0.656470585,-0.049492605,0.010282276,0.633261974,0.063900803,-0.00352152,-0.139746105,0.114518899,0
-0.908092267,-0.153784566,0.64308252,-0.058706267,0.000869923,0.64639814,0.07125973,0.016882805,-0.125853537,0.136897759,0
-1.018009724,0.616482463,0.339607469,0.06036445,-0.00333653,0.483668149,0.114145564,-0.137405752,0.089886245,-0.261284931,0
-1.028919064,0.643184319,0.336061192,0.083610781,-0.006633455,0.384390998,0.093692321,-0.129436614,0.042352736,-0.220512923,0
-1.012777655,0.613831571,0.338898648,0.061313683,-0.002379967,0.482515184,0.114174176,-0.146525152,0.105711865,-0.266117201,0
-0.90673488,-0.182123408,0.655564811,-0.054608778,-0.00236415,0.58400772,0.059136948,0.033625552,-0.116024016,0.110973588,0
-1.002870521,0.60157361,0.322623302,0.046180263,-0.000963942,0.486045184,0.112646073,-0.139967881,0.115730053,-0.27542143,0
-0.902872929,-0.163815088,0.641726884,-0.057911173,0.006551237,0.642393241,0.068559325,0.017955082,-0.113655094,0.12053728,0
-0.902495364,-0.153237242,0.63405001,-0.059279061,0.005498793,0.655678194,0.07509209,0.023628112,-0.11917246,0.137087293,0
-0.902301419,-0.180447339,0.645128011,-0.058128176,0.003313956,0.596495137,0.05890508,0.027367264,-0.117148051,0.10935465,0
-0.913408502,-0.169954206,0.66413868,-0.045498361,0.003937134,0.605564088,0.054755353,0.014819937,-0.121502299,0.114074827,0
-1.014642553,0.615684102,0.338613163,0.064208948,0.002916131,0.475331237,0.10620791,-0.148293578,0.097960595,-0.266736092,0
-0.901520739,-0.17749515,0.651498436,-0.050441132,0.001336027,0.587312835,0.054877586,0.021784898,-0.102137627,0.11553136,0
-0.907956662,-0.171066969,0.649120163,-0.057211769,0.005673098,0.611823737,0.055571624,0.023498604,-0.125584807,0.113823227,0
-1.022323256,0.62204727,0.350613177,0.077300827,0.000689708,0.458440637,0.102336839,-0.139017803,0.094801054,-0.261198136,0
-0.9116981,-0.163335689,0.658584054,-0.038045549,0.013090887,0.615549573,0.048478266,-0.007308013,-0.124059036,0.118868036,0
-0.916851332,-0.189641374,0.682069692,-0.03199803,0.008032431,0.540575579,0.034775584,0.006765239,-0.12824266,0.091531995,0
-0.922012857,-0.155998676,0.670040931,-0.036671646,0.016325248,0.620209324,0.044428935,-0.00590637,-0.146574461,0.115192421,0
-0.909805334,-0.160223903,0.655439734,-0.04741262,0.005718615,0.627934941,0.051667764,0.012802411,-0.108118626,0.12470006,0
-0.909017225,-0.172664928,0.656065126,-0.04811214,0.004708209,0.598954032,0.048771804,0.024474404,-0.115156405,0.114237393,0
-0.91481282,-0.137715814,0.6467719,-0.052520729,0.011343536,0.670999569,0.055164779,-0.000305239,-0.133471464,0.14071058,0
-0.913739896,-0.145595028,0.652446733,-0.04895902,0.012911277,0.658308332,0.052554059,-0.005764506,-0.128823337,0.12751145,0
-0.921119298,-0.171310615,0.677371074,-0.032101843,0.013818445,0.573005866,0.031550768,0.003088814,-0.136855326,0.107998676,0
-0.912832543,-0.202728872,0.678077317,-0.033350641,0.006010818,0.514593872,0.026959847,0.027143213,-0.116664113,0.086674367,0
-0.930284673,-0.161278326,0.688396161,-0.022781817,0.009373268,0.583230189,0.035935407,0.009971695,-0.145335955,0.118804248,0
-0.914141357,-0.153543034,0.651422229,-0.0501645,0.010552375,0.63496841,0.048406232,0.019138481,-0.129442851,0.129365654,0
-1.029520821,0.629572505,0.352805475,0.077388653,0.008948252,0.475651199,0.088805802,-0.153980513,0.073091965,-0.261280408,0
-1.015043618,0.622050393,0.328636297,0.063613838,-0.00527833,0.449687463,0.094257071,-0.11094883,0.103455088,-0.245316791,0
-1.038924853,0.736815263,0.269101285,0.19703484,-0.046201697,0.135611417,0.042650128,-0.002879981,-0.010241578,0.017702496,0
-0.903540814,-0.155014149,0.640973575,-0.05860474,0.014185512,0.641781517,0.045803485,-0.002654166,-0.113624422,0.119862359,0
-1.029856869,0.635254788,0.349153045,0.080727608,0.008704104,0.457983229,0.085441771,-0.143948408,0.069837119,-0.249305004,0
-0.925111629,-0.152330136,0.673530732,-0.031575968,0.023603077,0.635169056,0.031308094,-0.019712418,-0.143228634,0.110139761,0
-0.918532297,-0.17085038,0.672745288,-0.032940303,0.018307599,0.582590029,0.026665906,-0.003774084,-0.133518793,0.102012973,0
-0.927985298,-0.134661698,0.67235381,-0.030040965,0.021571598,0.662214676,0.031642776,-0.016401545,-0.137837368,0.129741312,0
-0.916532675,-0.170719993,0.672654732,-0.034673234,0.019905362,0.582075792,0.019250474,-0.004938493,-0.12315575,0.098159479,0
-0.922547145,-0.142305925,0.664242534,-0.0311004,0.025591974,0.654930453,0.029304059,-0.016414454,-0.134718421,0.122955866,0
-0.919719753,-0.158699753,0.669119446,-0.033414672,0.018467828,0.59136805,0.020105491,0.007476192,-0.129177479,0.118225549,0
-1.025564151,0.713307212,0.271855707,0.106944664,-0.068227006,0.036932291,0.041853409,0.079825049,0.016842199,-0.047239139,0
-1.005216864,0.735465337,0.203993179,0.086460367,-0.109937595,-0.107305982,0.050981068,0.214695783,0.00521121,0.047496621,0
-0.91458222,-0.149196947,0.656885942,-0.046921573,0.019917309,0.642097419,0.023837498,-0.007639954,-0.117248502,0.116048507,0
-0.924202348,-0.144597084,0.668314021,-0.032758855,0.023975064,0.640876867,0.02505327,-0.008356673,-0.138378736,0.117867563,0
-1.004764246,0.739055693,0.204206246,0.083983055,-0.103959432,-0.071427235,0.04977769,0.194110267,0.013737551,0.051592231,0
-0.991861987,0.745211268,0.169133314,0.065838481,-0.119078557,-0.090889905,0.05780703,0.235543563,0.01864475,0.090650344,0
-0.926557752,-0.139401402,0.672568088,-0.026359783,0.02857696,0.641700081,0.017095419,-0.019518969,-0.137386317,0.122039398,0
-1.010047244,0.705910941,0.242270652,0.084335298,-0.069692207,0.039770539,0.043806281,0.0931614,0.026395838,-0.043859386,0
-1.006346083,0.708482003,0.235344234,0.080374911,-0.078221732,0.02464032,0.048450476,0.117909485,0.035789372,-0.030499682,0
-0.912279512,-0.147747086,0.654622957,-0.044937696,0.017094224,0.638397091,0.027641366,0.00818882,-0.109153866,0.122959173,0
-0.904668851,-0.173076687,0.65543971,-0.042345507,0.020137707,0.592596447,0.015131265,0.004943484,-0.09359522,0.099216378,0
-1.025576495,0.632525219,0.351112433,0.082326307,0.016555253,0.468009472,0.06030737,-0.1617074,0.09986463,-0.263688212,0
-0.920926401,-0.165903889,0.674969702,-0.026008034,0.025223885,0.578823684,0.005736165,0.006055541,-0.123330426,0.10591117,0
-0.91405055,-0.136008099,0.652979204,-0.044498845,0.02351507,0.669289156,0.019132432,-0.014828533,-0.105843293,0.12725978,0
-0.923775476,0.55311586,0.169089659,-0.017359033,0.088571096,0.311822952,0.00200899,-0.215816113,0.076730561,-0.336758051,0
-1.008880743,0.751100074,0.199574015,0.09067131,-0.106575661,-0.080061093,0.044044176,0.217986641,0.007890767,0.076665261,0
-0.893800077,-0.170113802,0.635239532,-0.058820543,0.020438662,0.622025708,0.012210365,-0.005741426,-0.075028159,0.098342497,0
-0.984595095,0.696666657,0.203719788,0.054657382,-0.084876491,0.030021948,0.046237014,0.136471396,0.081914437,-0.023735305,0
-0.928666434,0.701779501,0.098947318,0.015652751,-0.130917162,-0.150278537,0.037383859,0.245610678,0.104718328,0.066745193,0
-1.013715008,0.751190594,0.209935233,0.088911747,-0.10658557,-0.082791878,0.036653908,0.224401896,0.008022525,0.066406566,0
-0.909297955,-0.132540259,0.643162197,-0.056536784,0.016365342,0.687255737,0.026045293,0.019848463,-0.086732146,0.135813952,0
-0.973461721,0.72706007,0.153647862,0.041732133,-0.119182132,-0.063175547,0.051473091,0.245920202,0.075354539,0.071064469,0
-1.016581763,0.687230544,0.276346564,0.085659661,-0.052681415,0.116090283,0.030670388,0.056113939,0.061243061,-0.102006027,0
-0.799515544,-0.242601211,0.458755467,-0.166339699,0.079367233,0.472232613,-0.041484233,-0.026094829,-0.114280795,0.053508891,0
-0.853231617,-0.251051677,0.563572012,-0.102486397,0.080416957,0.402976404,-0.071368195,-0.056394445,-0.16283188,0.014891963,0
-0.986800978,0.659042941,0.246188504,0.050038478,-0.057972736,0.165435063,0.047569568,0.067384488,0.127558557,-0.121497856,0
-0.902672833,-0.170256472,0.644949588,-0.059850314,0.018740646,0.589405804,-0.001779675,0.0181856,-0.093659612,0.100447058,0
-0.903471638,-0.185720535,0.658246627,-0.048243692,0.018231051,0.54526745,-0.012780046,0.017042801,-0.085416663,0.088161169,0
-0.975768663,0.681829575,0.192931549,0.041261262,-0.085011538,0.013975563,0.035347976,0.151855554,0.096542581,-0.044575585,0
-1.028455945,0.691673041,0.284924482,0.095990152,-0.03982651,0.113678884,0.015096329,0.035119067,0.025331184,-0.109712877,0
-1.046019403,0.766815747,0.230074284,0.086516854,-0.112722533,-0.104840305,0.071083197,0.050432948,-0.152249546,0.099724443,0
-0.998198922,0.687686933,0.208203486,0.030763613,-0.089173586,0.025893811,0.082088011,-0.031254429,-0.034432715,-0.019569899,0
-1.010784584,0.696769751,0.220693066,0.047064833,-0.090207022,-0.045281644,0.067178487,-0.02382167,-0.073234062,-0.020134948,0
-0.895139146,0.625745392,-0.000391442,-0.063472763,0.025990491,-0.103024744,0.001326479,-0.156099619,-0.177270388,-0.098173966,0
-0.753313742,0.525514087,-0.174031933,-0.227610987,-0.025831915,0.014735187,0.041545941,-0.155935091,-0.020621364,-0.170304417,0
-0.998423145,0.741198241,0.154142103,0.028937919,-0.113394906,-0.107208232,0.08018712,0.073702394,-0.104844123,0.102211081,0
-0.985775697,0.743928004,0.133941198,0.023190801,-0.131209924,-0.142527911,0.087454657,0.109593104,-0.077127519,0.129496788,0
-0.987546089,0.71055777,0.163098996,0.024890618,-0.126490815,-0.134181222,0.077526869,0.082572143,-0.050482394,0.05659618,0
-1.015207194,0.738087844,0.193971115,0.05501038,-0.109159394,-0.101618811,0.071977874,0.054201705,-0.102329667,0.073664123,0
-0.837316137,-0.389100067,0.568980827,-0.114399369,0.095318603,0.118706815,-0.081334455,-0.16167789,-0.261340862,-0.084763538,0
-0.998206193,0.684318151,0.211817714,0.04488183,-0.080251734,-0.031444058,0.072042837,-0.010383292,-0.039432547,-0.031957457,0
-0.642894361,0.598046008,-0.450134401,-0.37834354,-0.214876351,-0.271931823,-0.026871667,-0.071701273,-0.332856408,0.002369686,0
-0.991251383,0.703778128,0.176740817,0.028255164,-0.102369664,-0.073745113,0.075515318,0.043162445,-0.050598352,0.028240137,0
-1.017790608,0.746944002,0.189856152,0.053693481,-0.111702199,-0.112517136,0.067421439,0.058764099,-0.115692641,0.0871786,0
-1.017342636,0.739317449,0.193679712,0.051578652,-0.121869676,-0.129366329,0.069030326,0.079249528,-0.105650679,0.077561439,0
-0.970753555,0.714853498,0.126991388,0.015477794,-0.099657904,-0.103047774,0.077158047,0.078573662,-0.046200666,0.079168949,0
-0.988074202,0.714600428,0.160615228,0.026578631,-0.100079108,-0.091064597,0.073027082,0.054843177,-0.06628786,0.050685358,0
-0.987807461,0.708870935,0.161879882,0.023805527,-0.107284733,-0.111900885,0.066457366,0.065811472,-0.057288548,0.045406289,0
-0.999718414,0.726100575,0.177346072,0.042715649,-0.103220297,-0.097785411,0.068842207,0.051368554,-0.075135532,0.06070782,0
-0.993575943,0.710839233,0.174747356,0.035056226,-0.101327839,-0.094046957,0.074218736,0.069469839,-0.06080705,0.040018357,0
-0.99555509,0.748805639,0.15169288,0.035495763,-0.129954172,-0.14050537,0.076672987,0.110373703,-0.076529082,0.124408686,0
-0.974124713,0.705751005,0.138948141,0.013110881,-0.095552748,-0.094567917,0.070674768,0.058874485,-0.052124488,0.047714569,0
-0.982609244,0.707353085,0.153632289,0.018861504,-0.104816299,-0.100569346,0.07016462,0.073345835,-0.05134607,0.046841179,0
-0.969876166,0.700675305,0.135733405,0.009347231,-0.102310184,-0.100207424,0.072095452,0.075982992,-0.032481036,0.048746054,0
-0.98942665,0.730038852,0.1518684,0.019380446,-0.131693162,-0.123834936,0.077809135,0.113612498,-0.056548472,0.094335853,0
-0.968200409,0.720393804,0.117593219,0.00838305,-0.122052076,-0.136790407,0.076041966,0.116906485,-0.034573424,0.10114911,0
-0.999944103,0.761819383,0.144458551,0.032441478,-0.12833231,-0.126312705,0.074825404,0.114878543,-0.0952846,0.148168286,0
-0.985136754,0.723061819,0.147116554,0.01652198,-0.11488725,-0.102928324,0.069039684,0.076633085,-0.058769319,0.076858083,0
-0.987564185,0.739751671,0.140735724,0.02311253,-0.11895683,-0.105548698,0.080912749,0.112354753,-0.065889241,0.113985296,0
-1.007165299,0.749202681,0.168814335,0.043584154,-0.121934593,-0.132537762,0.066571647,0.102660775,-0.092918986,0.109680994,0
-0.993979121,0.731984428,0.158781969,0.029870109,-0.118464308,-0.10853245,0.070218337,0.086516372,-0.066929086,0.086540341,0
-0.980525449,0.737645088,0.130080088,0.010629885,-0.133435443,-0.129256252,0.074528876,0.11633811,-0.050923176,0.118875894,0
-0.98200188,0.712732988,0.146739071,0.016239104,-0.126079637,-0.120157996,0.069967261,0.104901549,-0.037586307,0.070172768,0
-0.976095247,0.712283093,0.135668419,0.011278072,-0.119208076,-0.073628545,0.077000498,0.094640274,-0.025818438,0.079021287,0
-0.992616236,0.724814823,0.156200977,0.02392999,-0.11464487,-0.067201613,0.065241164,0.073097834,-0.051613298,0.081695673,0
-0.995393628,0.703071817,0.182965233,0.027838578,-0.091395613,-0.002309731,0.064835298,0.015142048,-0.038410103,0.020185175,0
-0.99140832,0.671885102,0.202265112,0.024594615,-0.082701437,0.024009059,0.059582778,-0.013577209,-0.004346581,-0.043263556,0
-0.851663694,0.649676691,-0.091482199,-0.112936919,-0.019299435,-0.175557854,-0.017851188,-0.103014128,-0.163672911,-0.015225443,0
-0.98937844,0.715956758,0.160823563,0.025643313,-0.118067504,-0.078797102,0.066765318,0.087010161,-0.031731157,0.06772603,0
-1.002906242,0.725081477,0.177341142,0.037452159,-0.11291511,-0.07576709,0.06198655,0.084321002,-0.054392972,0.069923028,0
-1.002118043,0.742213873,0.162561291,0.035994463,-0.12672577,-0.095903648,0.068108172,0.119527631,-0.058971251,0.113820802,0
-0.794269692,0.674844593,-0.223096469,-0.176520682,-0.078202667,-0.267296544,-0.010843236,0.00580716,-0.168910725,0.109963685,0
-0.834183702,0.658434419,-0.132004025,-0.130809656,-0.042160915,-0.212699665,-0.029054348,-0.085930612,-0.200814548,0.008884914,0
-0.991022888,0.749169173,0.138769711,0.023387746,-0.132261026,-0.086054188,0.07443,0.132672065,-0.044150282,0.143313167,0
-1.009017606,0.749627562,0.17470151,0.046401516,-0.117387409,-0.061892449,0.069929793,0.104075099,-0.06287026,0.115139463,0
-0.989945565,0.735669799,0.14848927,0.025003199,-0.12504293,-0.072677219,0.071785169,0.114018023,-0.034014197,0.111656871,0
-0.983945256,0.719006027,0.153050778,0.023212177,-0.124442902,-0.079542678,0.068620005,0.107999365,-0.009876377,0.082998076,0
-0.99688136,0.727719208,0.164894172,0.029393568,-0.12036249,-0.075387551,0.063563362,0.10473753,-0.039526225,0.085551666,0
-0.975073608,0.719821104,0.134275139,0.012870799,-0.12589553,-0.067012025,0.075325636,0.122255327,0.000699745,0.099592942,0
-0.990337004,0.736413904,0.146874188,0.029930992,-0.126104575,-0.095209981,0.070580769,0.130914586,-0.038296177,0.114619952,0
-0.991905714,0.713786821,0.170733067,0.02708129,-0.111384242,-0.040731598,0.061113769,0.074051909,-0.016457921,0.056912879,0
